votes,unemployment,med_hhinc,per_capita_inc,poverty_all_ages_pct,deep_pov_all,deep_pov_children,population,area,white,black,native_american,hawaiian_pacific,multi,voter_turnout,democrat,county,state,education,religion,age_old,age_young,age_adult,ethnic_female,ethnic_male
7114,3.8,84213.0,38295.0,5.9,3.119814139,4.305354559,12150.0,78.43,0.94079111,0.013931503,0.003731653,0.000497554,0.009121818,0.58993283,0,Poquoson city,VA,93.6,152,0.26453271500000003,0.284186086,0.37324819600000003,0.474500373,0.466290737
2256,2.9,51885.0,26103.0,16.6,5.916523236,11.28871129,5642.0,881.34,0.884969325,0.043285617,0.042433538,0.000511247,0.015848671,0.384458078,0,Alfalfa County,OK,88.19999999999999,173,0.260395365,0.272835718,0.421949556,0.37542604,0.509543286
1175,3.3,46364.0,28902.0,13.1,1.666666667,6.413994169,2342.0,2264.63,0.942949907,0.01716141,0.012059369,0.000463822,0.010667904,0.544990724,0,Jeff Davis County,TX,80.80000000000001,166,0.43460111399999996,0.156307977,0.300556588,0.466604824,0.476345083
23798,6.2,57126.0,27337.0,11.4,5.314903707,8.075248501,53497.0,762.99,0.965852998,0.011130684,0.003677965,0.00067752,0.006252541,0.46067481,0,Ogle County,IL,88.2,187,0.263458448,0.302851391,0.372442363,0.487446524,0.478406473
589,3.0,51241.0,36046.0,10.1,1.377726751,0.0,843.0,1123.17,0.952196382,0.005167959,0.011627907,0.0,0.012919897,0.760981912,0,Hinsdale County,CO,95.1,135,0.34625323,0.26485788,0.288113695,0.447028424,0.505167959
279753,3.4,76104.0,39447.0,6.6,2.955079969,3.238653862,544179.0,479.9,0.873164081,0.049963889,0.004400518,0.000368864,0.011908804,0.482200569,0,Johnson County,KS,95.8,156,0.20874277500000002,0.328983951,0.413659014,0.445221051,0.427943029
25399,5.7,47242.0,24431.0,12.9,5.431954202,8.28969688,62622.0,1161.02,0.973303308,0.006396762,0.002872016,0.000146864,0.005319757,0.41446778,0,Bradford County,PA,88.39999999999999,120,0.28653253100000003,0.293206705,0.357533331,0.491228929,0.482074379
3486,8.8,41624.0,17319.0,15.8,7.305723592,14.40385941,8860.0,1068.77,0.735276968,0.077900875,0.139008746,0.0,0.020758017,0.406530612,0,Baraga County,MI,82.4,253,0.28548104799999996,0.262390671,0.38239067200000004,0.355218659,0.380058309
8196,5.1,45979.0,24485.0,13.5,4.399192591,4.562518048,17286.0,360.42,0.965465645,0.016159923,0.001975102,0.000478813,0.005386641,0.490543452,0,Giles County,VA,83.9,95,0.276155135,0.266698589,0.376286809,0.492338999,0.473126646
14795,8.0,34902.0,19483.0,24.1,11.38811479,17.49309887,40246.0,5896.15,0.779678196,0.009071329,0.184974028,0.002103129,0.008716584,0.374889142,1,Rio Arriba County,NM,81.4,42,0.25886228299999997,0.32228557,0.358114785,0.392778411,0.386899785
1982,6.8,52001.0,18623.0,18.5,7.80669145,13.19388576,6753.0,6067.43,0.873078083,0.041302382,0.044015677,0.003466988,0.012812783,0.298763943,0,Pershing County,NV,78.3,70,0.233494122,0.262285198,0.451612903,0.320771782,0.552306301
29711,2.4,50435.0,27772.0,16.7,9.894783266,8.527933787,66861.0,1439.5,0.883016527,0.03743866,0.027821648,0.000987083,0.013551244,0.41896046,0,Grand Forks County,ND,92.9,284,0.186008799,0.43644593500000006,0.349935133,0.430537537,0.452478989
4355,7.1,38783.0,16799.0,21.1,15.91444931,29.90033223,12884.0,986.85,0.789904901,0.137820044,0.055523043,0.00051207,0.005340161,0.318580834,0,Glades County,FL,76.9,108,0.32582297,0.230431601,0.375640087,0.355888808,0.434016094
4460,3.8,49713.0,25302.0,13.0,5.65247732,15.20367183,8667.0,2110.86,0.960394916,0.007830232,0.007943713,0.001815706,0.008738084,0.506128007,0,Platte County,WY,92.3,122,0.318656379,0.270426691,0.33511121200000005,0.4746936,0.485701316
19730,5.7,37873.0,21693.0,14.9,5.095887703,5.538547175,41513.0,586.71,0.967749007,0.004043553,0.006869169,0.000535893,0.007867878,0.480598251,0,Baxter County,AR,87.5,118,0.369522324,0.236645314,0.30614084199999997,0.501668575,0.466080433
1485,2.9,49204.0,23484.0,10.6,7.702702703,12.82051282,3685.0,1041.05,0.953116676,0.003462973,0.017847629,0.00213106,0.009323388,0.39557805,0,Harper County,OK,83.3,258,0.27836974000000003,0.35082578700000006,0.335375599,0.484283431,0.468833245
6017,8.6,45773.0,19684.0,15.9,4.527595884,3.520499109,12582.0,348.86,0.887791882,0.095596302,0.003055947,0.000391788,0.004231312,0.471477825,0,Johnson County,IL,84.1,73,0.265240557,0.267512929,0.395157498,0.422190879,0.465601003
12906,4.6,41521.0,21041.0,21.8,7.818686839,12.10927886,35089.0,985.72,0.90144886,0.067336107,0.008578396,0.001061541,0.007344714,0.370276861,0,Hill County,TX,79.4,131,0.274766891,0.31556448099999995,0.342045618,0.455630469,0.44581839
24653,9.6,31615.0,17652.0,25.9,12.77981128,27.27621975,56552.0,506.65,0.400036934,0.576029548,0.007294552,0.002345337,0.005263158,0.455272392,1,Edgecombe County,NC,76.80000000000001,132,0.264709141,0.321698984,0.357174516,0.315992613,0.260036934
12150,6.4,34288.0,18341.0,28.8,11.79625468,18.91631547,36312.0,907.99,0.671953633,0.293666949,0.004975968,0.001102629,0.008594854,0.34351145,0,Ware County,GA,81.39999999999999,100,0.24074073899999998,0.334351144,0.37924795,0.343370088,0.328583545
1707,11.5,34936.0,15404.0,27.2,19.45935938,28.18428184,5301.0,2445.28,0.229199648,0.004397537,0.722955145,0.0,0.022867194,0.300263852,1,Dewey County,SD,83.9,258,0.16499560300000002,0.46068601600000003,0.351275285,0.377308707,0.345646438
3184,4.8,39006.0,18099.0,24.8,5.505627781,8.375474083,13783.0,2642.09,0.91426826,0.054167798,0.00984252,0.000610915,0.004276405,0.216128156,1,Reeves County,TX,59.8,133,0.175264731,0.35534890100000005,0.438976378,0.373201195,0.541067065
3390,6.5,32171.0,17215.0,31.7,13.42166605,25.93619972,8930.0,289.98,0.583150718,0.392987582,0.004991478,0.002313124,0.004139274,0.412710007,0,Turner County,GA,74.1,73,0.248356464,0.346725103,0.342098855,0.299853908,0.28329681
7215,9.8,39420.0,22938.0,16.1,5.919220056,9.985935302,13376.0,2572.76,0.970640916,0.005996418,0.00911144,0.000155751,0.004361031,0.561872128,0,Presque Isle County,MI,88.0,232,0.40043610399999996,0.21065337499999998,0.289930691,0.48843548,0.482205436
1261,2.4,50038.0,28719.0,11.1,3.087690408,5.132743363,2477.0,1133.78,0.939349112,0.00739645,0.031065089,0.001109467,0.008505917,0.466346154,0,Hettinger County,ND,88.80000000000001,309,0.303254438,0.311020709,0.336538461,0.477440828,0.461908284
1851,1.9,52749.0,30881.0,9.3,2.464698331,3.202479339,3966.0,897.5,0.984833165,0.003286148,0.003538928,0.0,0.00429727,0.467896866,0,Chase County,NE,88.9,331,0.310161779,0.31117290200000003,0.33190091,0.507583418,0.477249747
10255,7.6,35528.0,19078.0,20.1,8.171452703,16.63967611,24484.0,631.87,0.961469196,0.011014784,0.008376262,0.00192654,0.007580517,0.429492817,0,Winston County,AL,74.4,86,0.279767139,0.273945639,0.370900867,0.489843783,0.471625414
12123,4.2,58419.0,27052.0,8.9,3.231299757,4.215246637,23687.0,767.93,0.976021501,0.005417209,0.001595767,0.000419939,0.004955277,0.509091673,1,Iowa County,WI,93.1,186,0.267081006,0.299374291,0.370301936,0.486582959,0.489438542
15689,3.1,83603.0,36421.0,5.9,3.219599795,4.298561151,23086.0,1851.02,0.95063675,0.007964423,0.00804528,0.001617142,0.009783707,0.634283404,0,Elbert County,CO,95.9,32,0.265979381,0.275924803,0.374125734,0.47046695,0.4801698
1475,3.7,49947.0,17389.0,28.0,3.66453517,5.501930502,6461.0,896.2,0.894933749,0.075292284,0.008573655,0.001091193,0.004676539,0.229929852,0,Garza County,TX,59.7,132,0.192517537,0.32424006299999997,0.45985970400000004,0.313795791,0.581137958
11144,5.9,36482.0,17950.0,20.0,7.434843489,10.99434115,24896.0,615.95,0.80232511,0.154696804,0.013772431,0.000931664,0.011949609,0.451411674,0,Washington County,FL,80.3,71,0.24919998399999999,0.28662859,0.406813304,0.378741848,0.423583262
983,2.5,47650.0,25116.0,13.0,6.02752729,6.573705179,2215.0,977.18,0.933683206,0.008587786,0.010973282,0.001431298,0.011450382,0.46898855,0,Clark County,KS,91.9,214,0.292461832,0.325858778,0.32729007600000004,0.471374046,0.46230916
299808,6.7,54603.0,32327.0,16.7,7.644356189,11.21162252,783969.0,129.63,0.49581282,0.417778775,0.006961078,0.001222672,0.011184625,0.375965911,1,Essex County,NJ,84.2,78,0.20362563,0.33453426899999994,0.42136778700000005,0.249570497,0.246242322
23272,4.8,48030.0,23222.0,14.8,6.522203867,10.58510638,52293.0,508.32,0.894922276,0.05406818,0.012273264,0.000445245,0.016144956,0.450510095,0,Cass County,MI,88.1,54,0.282556092,0.28567280300000003,0.355305187,0.449290512,0.445631763
1296,3.9,55918.0,23383.0,14.3,9.862174579,13.15789474,3355.0,1241.5,0.925499863,0.026020268,0.026568064,0.0,0.010682005,0.354971241,0,Upton County,TX,76.0,298,0.22213092299999998,0.374417967,0.36592714400000004,0.451109285,0.474390578
16382,4.3,43091.0,20491.0,20.3,9.880959986,16.54349062,47735.0,1085.94,0.813670509,0.138671026,0.01090578,0.009477888,0.009001925,0.339010409,0,Navarro County,TX,77.4,141,0.235457235,0.348239968,0.35819382,0.411170664,0.402499845
1409,2.8,41797.0,24309.0,11.5,3.280542986,5.653710247,2726.0,1020.94,0.976483763,0.001493094,0.002612915,0.0,0.001866368,0.525942516,0,Cheyenne County,KS,92.8,136,0.359089212,0.26875699999999997,0.292273238,0.489361702,0.48712206
949,2.1,45624.0,29111.0,13.8,1.297353399,2.444987775,2008.0,920.85,0.961089494,0.004446915,0.012229016,0.002779322,0.011673152,0.527515286,0,Dundy County,NE,93.30000000000001,134,0.337965537,0.266259032,0.315730962,0.478043357,0.483046137
10309,5.9,41346.0,18263.0,18.3,6.071632107,7.563180225,25414.0,487.83,0.907026769,0.058436902,0.004102932,0.000239006,0.01179095,0.410651689,0,Randolph County,MO,85.69999999999999,128,0.22948533999999998,0.31337635500000005,0.406349586,0.441762269,0.4652645
9584,6.5,33236.0,19412.0,19.5,8.807457409,17.02843167,19056.0,752.55,0.968773433,0.005356186,0.006802357,0.000535619,0.007605785,0.513336904,0,Benton County,MO,84.8,175,0.37573647600000004,0.22356722,0.300374933,0.482163899,0.486609534
11434,6.9,61259.0,33738.0,9.0,7.363278923,10.22977652,16535.0,490.96,0.905196832,0.038383722,0.012775305,0.000693682,0.017168622,0.660963061,1,Dukes County,MA,93.2,69,0.29481473,0.253251633,0.374414707,0.457483092,0.447713741
2609,7.8,31996.0,20590.0,19.2,6.894484412,15.54126474,5077.0,174.49,0.986397202,0.001554606,0.00272056,0.000777303,0.003886514,0.506995725,0,Pickett County,TN,77.4,101,0.32627283300000004,0.23727166700000002,0.336960747,0.493587252,0.492809949
6022,7.5,41010.0,20977.0,15.3,4.251479717,4.713560551,14025.0,584.48,0.94361825,0.031331216,0.002382327,0.000216575,0.006064106,0.434738666,0,Hardy County,WV,79.4,125,0.28277505099999994,0.265232457,0.374891712,0.473505631,0.470112619
15918,5.3,46346.0,22917.0,14.6,7.27346918,11.8872422,39309.0,592.6,0.877151935,0.085363151,0.010565722,0.000467946,0.009999261,0.392039997,0,Upshur County,TX,82.80000000000001,102,0.25958673000000004,0.317464227,0.361672783,0.438908455,0.43824348
8013,5.5,37263.0,18477.0,28.3,9.178643698,14.35590686,21362.0,266.4,0.591227406,0.366376455,0.02299612,0.00246049,0.006103908,0.379152077,0,Greene County,NC,75.0,92,0.239188038,0.298334438,0.41222674299999995,0.271174411,0.320052995
1297,2.9,45251.0,25867.0,14.7,2.364711232,3.636363636,2484.0,2627.96,0.948859166,0.010228167,0.012588513,0.0,0.007867821,0.510228167,0,Niobrara County,WY,90.5,86,0.299370574,0.25924469,0.3705743510000001,0.502360346,0.44649882
15078,6.3,43918.0,23451.0,18.9,5.919431551,7.524991761,35654.0,1165.84,0.821375679,0.132219845,0.011738248,0.000877626,0.0126433,0.413526411,0,Beauregard Parish,LA,83.9,133,0.22330097100000001,0.331495804,0.3911469470000001,0.40521639,0.416159289
5120,7.7,36577.0,20803.0,18.9,6.952224053,8.276740238,12765.0,2635.12,0.945945946,0.004021879,0.01793758,0.001689189,0.011985199,0.411840412,0,Shoshone County,ID,86.30000000000001,80,0.315154441,0.261904763,0.33775740000000004,0.469594595,0.476351351
13924,6.4,38183.0,20198.0,21.5,8.512199596,13.55479598,40069.0,702.33,0.653941358,0.085410978,0.169520504,0.000357261,0.042820323,0.355321918,0,Okmulgee County,OK,86.9,111,0.25260928299999996,0.333350346,0.35261694,0.33212545,0.321815908
195587,3.6,57908.0,28318.0,11.6,5.608224299,5.926175466,392365.0,1060.46,0.921975721,0.012945319,0.008244839,0.002162543,0.013857318,0.450442296,0,Ada County,ID,94.3,157,0.20230487199999997,0.331041822,0.416055789,0.461001679,0.460974043
2576,6.6,37590.0,17951.0,20.6,6.309436723,11.04072398,6631.0,1912.49,0.799220577,0.116601715,0.048947779,0.000467654,0.018394388,0.401558846,0,Luce County,MI,88.4,127,0.29555728800000003,0.23756819900000004,0.40280592400000004,0.374279034,0.424941543
14698,4.2,50175.0,25823.0,12.7,5.669560642,6.738655003,31600.0,1997.79,0.93451305,0.016300384,0.016617512,0.000348841,0.010243237,0.466114864,0,Polk County,MN,90.8,373,0.26055243699999997,0.329749787,0.358767006,0.466653982,0.467859068
26116,6.5,44780.0,20887.0,18.0,7.654947845,11.80429978,75889.0,3231.41,0.906743672,0.011289543,0.043002182,0.002221322,0.012922868,0.341247338,0,Umatilla County,OR,83.4,67,0.218734891,0.35274594600000003,0.382041263,0.433223138,0.473520534
7566,3.9,49934.0,26119.0,12.4,4.241761071,6.843611762,16059.0,881.75,0.895417232,0.006916166,0.049835175,0.000323185,0.008273544,0.489044018,0,Redwood County,MN,88.3,486,0.29196561400000004,0.31400685100000003,0.33262232700000005,0.447482386,0.447934846
4971,4.7,48658.0,26298.0,10.4,3.30300273,3.226989366,11211.0,439.73,0.951972243,0.013513514,0.011687363,0.00036523,0.004474069,0.453889701,0,Watonwan County,MN,85.3,448,0.28953615699999996,0.324963476,0.33482468900000006,0.478451424,0.473520818
20341,5.7,42477.0,22632.0,16.9,7.718711494,13.89635317,46920.0,554.42,0.904244732,0.066743109,0.002120203,0.000757215,0.009021678,0.440071827,0,Hopkins County,KY,84.5,100,0.261520488,0.306801956,0.37620613599999997,0.463329151,0.440915581
2413,6.5,74347.0,29302.0,11.0,6.63256607,11.99494949,5775.0,5519.49,0.895815687,0.010164323,0.057259021,0.000508216,0.011688972,0.408775199,0,Lander County,NV,81.0,157,0.220565813,0.353549042,0.383703201,0.438082331,0.457733356
11660,3.0,49508.0,25310.0,13.0,5.457104703,1.734009488,28452.0,900.37,0.951427882,0.010747873,0.004064901,0.000688966,0.008405388,0.401667298,0,Ellis County,KS,93.3,103,0.219022358,0.399531502,0.344276413,0.472079644,0.479348238
19145,7.1,50964.0,28607.0,14.1,4.856611057,8.571428571,29872.0,2183.14,0.913805554,0.01001116,0.022812315,0.002297643,0.016805619,0.628405436,1,Jefferson County,WA,94.1,57,0.416300138,0.180693232,0.280378126,0.463336178,0.450469376
14959,3.3,50043.0,24754.0,12.9,5.487172298,8.62170088,36691.0,543.0,0.952405601,0.011605732,0.011905411,0.003677873,0.007573694,0.407535553,0,Dodge County,NE,87.69999999999999,92,0.26682286200000005,0.32836593399999997,0.3515774,0.486323762,0.466081839
1063,2.4,38645.0,28149.0,15.6,4.506892895,6.990881459,2057.0,1730.88,0.966110532,0.004171011,0.011470282,0.001042753,0.008342023,0.554223149,0,Garden County,NE,94.1,213,0.38529718399999996,0.237226276,0.314911365,0.475495308,0.490615224
2306,3.9,52548.0,27816.0,12.0,3.89254386,4.836415363,5410.0,915.48,0.926993106,0.030228036,0.015732721,0.0,0.009015379,0.407636556,0,Wheeler County,TX,81.4,178,0.25844087,0.35442814199999995,0.342230864,0.455365034,0.471628071
8936,5.1,37933.0,17654.0,22.1,10.24017802,15.63050251,26405.0,1558.63,0.956982933,0.012956506,0.012002202,0.000844192,0.005248669,0.327986787,0,Uvalde County,TX,70.5,139,0.21420444,0.384914664,0.34729308300000006,0.486951734,0.470031198
10816,7.0,37468.0,20464.0,20.8,5.321841188,7.379811957,29405.0,1039.95,0.967657763,0.015724782,0.00267802,0.000171668,0.005871043,0.371352057,0,Randolph County,WV,83.8,79,0.281878734,0.271715992,0.374098745,0.47232713,0.495330632
2601,5.8,40701.0,21959.0,17.0,4.21966485,7.550644567,5104.0,198.98,0.958965942,0.016618794,0.00697579,0.0,0.008206812,0.533647928,0,Carlisle County,KY,82.1,93,0.284160853,0.30283135,0.360073861,0.49322938,0.465736561
2203,10.8,34258.0,16176.0,21.8,10.26294607,16.79209784,7818.0,3855.92,0.934991274,0.014979639,0.018179174,0.0,0.005526469,0.320389761,1,Presidio County,TX,57.300000000000004,39,0.26425247300000004,0.346713205,0.32155322799999997,0.465968586,0.469022688
11120,5.1,41326.0,20182.0,16.9,6.457310396,7.931090525,29485.0,611.17,0.861673461,0.105852277,0.003731085,0.000483659,0.011020521,0.384163615,0,Giles County,TN,81.8,252,0.279209563,0.292372002,0.363849927,0.444206453,0.417467008
45975,7.0,47520.0,21992.0,21.0,10.55163694,15.8323599,130044.0,5538.42,0.579650825,0.009828444,0.376049589,0.000867463,0.013593067,0.387200283,0,San Juan County,NM,82.19999999999999,115,0.21995671200000003,0.355887382,0.379780523,0.291964594,0.287686231
11317,6.3,40387.0,20468.0,18.8,10.51545658,18.40124947,28780.0,283.18,0.920357663,0.053649407,0.003292438,0.000415887,0.006792819,0.392215984,0,Haralson County,GA,78.4,70,0.23053995900000002,0.316281971,0.391176267,0.472274208,0.448083455
24074,5.1,47369.0,22441.0,14.6,5.938765083,8.892213081,53139.0,426.8,0.96985699,0.009076729,0.002123541,0.000789281,0.005863229,0.452408246,0,Ashland County,OH,87.8,110,0.26027474599999995,0.331479152,0.349557439,0.496025407,0.473831583
34965,5.8,36536.0,20975.0,22.0,7.716703039,13.00820026,93019.0,623.18,0.934241225,0.028271312,0.010683558,0.002333069,0.008667195,0.36912114,0,Marshall County,AL,77.5,180,0.23749802000000003,0.328646081,0.378875693,0.476949063,0.457292162
2157,5.8,41588.0,20051.0,18.4,4.090113736,6.230529595,4902.0,253.04,0.886816999,0.092367736,0.002385082,0.000216826,0.007805724,0.467692975,0,Hickman County,KY,80.80000000000001,144,0.313313095,0.260841283,0.354293149,0.469210755,0.417606245
3480,5.9,50999.0,27132.0,11.7,2.917620137,4.270986745,7331.0,395.22,0.977841315,0.004145818,0.002859185,0.000714796,0.005146533,0.497498213,0,Henderson County,IL,88.0,54,0.33738384600000004,0.255325233,0.331379557,0.499785561,0.478055754
9245,6.9,36852.0,19259.0,22.5,5.903574943,8.949691086,25764.0,765.95,0.717089125,0.232060118,0.023984737,0.00062298,0.008760659,0.359965736,0,Allen Parish,LA,79.3,228,0.20924346900000002,0.314449247,0.434995912,0.329050345,0.388038781
8480,4.0,46484.0,24112.0,16.0,5.502967286,9.242298085,20874.0,973.69,0.83330139,0.133780546,0.010445616,0.000910398,0.007091519,0.406324868,0,Colorado County,TX,82.5,139,0.29746047,0.312601821,0.326689027,0.413368471,0.419932918
5738,5.8,30721.0,18707.0,26.4,7.752639517,15.86901763,13521.0,774.06,0.966430436,0.007609101,0.004923536,0.000372995,0.008877285,0.428049235,0,Wayne County,MO,74.9,60,0.30891458499999996,0.27303245,0.349123462,0.48922044,0.477209996
6096,4.8,40422.0,22744.0,17.5,6.705330897,8.704958973,12887.0,516.24,0.971984995,0.007342964,0.003112778,0.000558704,0.006305372,0.486551201,0,Appanoose County,IA,88.6,161,0.303136722,0.294197462,0.340330433,0.492297869,0.479687126
16688,5.7,45596.0,23595.0,13.1,4.576188143,8.634123072,31448.0,340.17,0.979743417,0.004340696,0.001897045,0.000128613,0.00456577,0.536574387,0,Marshall County,KY,86.1,179,0.294009839,0.270762999,0.36301083500000003,0.497958265,0.481785152
4361,5.9,39017.0,23424.0,16.5,4.168988964,3.323699422,9295.0,701.39,0.957740214,0.021352313,0.003113879,0.00088968,0.007895907,0.484986655,0,Carroll County,MO,88.6,177,0.28414145900000004,0.298821173,0.346307829,0.491659253,0.466080961
7471,4.6,80835.0,38057.0,7.9,2.924883669,4.082491582,31275.0,3253.89,0.757509718,0.129664614,0.011953529,0.00229854,0.012373888,0.228080352,0,Juneau City and Borough,AK,94.80000000000001,75,0.221781173,0.319733914,0.390365411,0.382213676,0.375296042
8594,6.2,35185.0,21157.0,22.3,8.157631717,14.85672568,21720.0,579.6,0.629604083,0.306111188,0.050121856,0.000183933,0.004138502,0.395180944,0,Newton County,MS,82.5,80,0.23046857099999998,0.359911712,0.360049662,0.321101761,0.308502322
31180,4.6,54849.0,25245.0,11.5,5.021942657,8.960203834,68894.0,409.43,0.975160809,0.005829313,0.00295773,0.000459453,0.005125775,0.447679761,0,Morgan County,IN,88.3,87,0.24470193,0.308106478,0.38453365500000003,0.492792327,0.482368482
8968,7.5,40122.0,21041.0,19.5,8.81668416,13.02411874,22591.0,10.8,0.546429529,0.400348557,0.005809277,0.002279024,0.016846903,0.400750737,1,Hopewell city,VA,80.89999999999999,123,0.22338904299999998,0.34520511200000004,0.38260792000000005,0.282241487,0.264188042
1456,7.0,31620.0,22715.0,21.6,4.06360424,1.096224117,3958.0,7.52,0.894389439,0.065752729,0.002792587,0.000253872,0.008631632,0.369636964,0,Norton city,VA,82.0,75,0.247778624,0.307946179,0.384361513,0.460776847,0.433612592
5545,6.2,30333.0,16449.0,29.8,11.2552911,19.34375,14672.0,255.61,0.984973913,0.00333913,0.002852174,6.96e-05,0.003756522,0.38573913,0,Estill County,KY,74.3,75,0.251339131,0.289669565,0.392765216,0.497808696,0.487165217
591368,4.8,75459.0,63610.0,17.7,8.336624558,11.4826219,1585873.0,33.59,0.643758232,0.182212052,0.011891022,0.001921536,0.015054259,0.359599591,1,New York County,NY,86.6,105,0.21271217499999998,0.24342938,0.500596527,0.333450288,0.310307944
23504,5.9,46890.0,23075.0,13.6,4.983532318,8.716944172,49762.0,1016.91,0.97822418,0.00679208,0.001790639,0.000267567,0.005454246,0.483760754,0,Bedford County,PA,86.0,76,0.30222697899999995,0.269048697,0.360618286,0.490964475,0.487259704
146401,3.9,106871.0,48243.0,6.1,2.429555332,3.195297889,287085.0,253.39,0.592156062,0.189717115,0.004160631,0.000784904,0.0179156,0.467116976,1,Howard County,MD,95.1,99,0.20778905800000003,0.31961239599999997,0.419560071,0.297587217,0.294568845
459,2.5,45400.0,27996.0,12.6,5.306603774,1.428571429,818.0,575.59,0.982666667,0.001333333,0.002666667,0.0,0.006666667,0.612,0,Wheeler County,NE,95.0,223,0.32933333299999995,0.304,0.325333333,0.484,0.498666667
1219,4.6,47596.0,29059.0,10.7,5.68430258,8.401639344,2385.0,644.11,0.931078224,0.003382664,0.04397463,0.000845666,0.00845666,0.515433404,0,Eddy County,ND,88.5,419,0.34376321299999996,0.287526427,0.301479916,0.471881607,0.459196617
81451,4.0,59293.0,23430.0,12.3,5.668096055,7.325150701,231236.0,659.39,0.927435408,0.016840075,0.012698804,0.003340926,0.012518213,0.334301956,0,Weber County,UT,89.5,165,0.17949886,0.3875885,0.39662213599999996,0.46255823,0.464877178
6378,7.4,37761.0,19528.0,18.3,10.22479642,22.20253165,17969.0,656.04,0.969030855,0.009903257,0.005209228,0.000286221,0.006010647,0.365103898,0,Randolph County,AR,82.5,144,0.275917341,0.296239052,0.363272082,0.492586868,0.476443986
5149,9.1,29036.0,18589.0,23.8,7.269719659,15.63573883,11988.0,4236.22,0.930863322,0.009129587,0.025527389,0.000354547,0.014713703,0.456390711,0,Sierra County,NM,83.10000000000001,77,0.41207232700000007,0.21591916300000003,0.26848076600000004,0.467470307,0.463393015
2855,7.0,33776.0,16597.0,23.6,10.54068105,12.98776937,7915.0,422.87,0.943876908,0.023962669,0.007945516,0.0,0.010594022,0.360070627,0,Perry County,TN,75.4,133,0.28881321699999996,0.296884853,0.343422878,0.467650397,0.47622651
5532,3.7,69115.0,42446.0,8.5,3.331842576,3.924316748,9088.0,396.49,0.945608943,0.010104267,0.013759002,0.000644953,0.010856713,0.594646888,1,Clear Creek County,CO,96.8,38,0.31194238599999996,0.213587014,0.39288401700000003,0.455014511,0.490594432
13278,6.6,38329.0,23923.0,19.0,4.840032814,5.331254871,29968.0,829.02,0.969158127,0.011285245,0.005190543,0.000301386,0.004956132,0.444645369,0,Stoddard County,MO,80.39999999999999,84,0.267061817,0.30031478100000003,0.372245663,0.497354497,0.47180363
56810,4.7,47286.0,25617.0,12.9,5.232352558,7.044991668,106740.0,375.23,0.927451067,0.034991789,0.006719631,0.001748702,0.008237539,0.504282988,0,Henderson County,NC,88.1,130,0.31726066300000005,0.260822866,0.345506191,0.47922418,0.448226887
65350,4.5,92647.0,37237.0,5.9,2.039974013,2.614077472,128961.0,279.93,0.734787293,0.183214439,0.006542115,0.001845031,0.019513672,0.460201545,0,Stafford County,VA,93.3,95,0.16984852300000003,0.359203679,0.42576565299999997,0.360985331,0.373801962
8732,4.2,50548.0,23539.0,11.6,3.797874045,5.740901213,18971.0,484.16,0.969869155,0.005942762,0.005004431,0.00104259,0.005004431,0.455194704,0,Perry County,MO,86.3,199,0.256112181,0.317520722,0.372725851,0.485481937,0.484387218
96472,5.3,55371.0,30594.0,15.3,7.368777653,11.38380049,197465.0,877.02,0.828475381,0.125337171,0.002561496,0.000337171,0.011393373,0.485486533,0,Sangamon County,IL,92.1,149,0.24488707199999998,0.30962397900000005,0.387742058,0.42927956,0.399195821
1407,2.2,50896.0,24074.0,10.8,3.108211819,3.105590062,2710.0,712.75,0.956458105,0.006220271,0.020490304,0.0,0.006586169,0.51481888,0,Aurora County,SD,88.0,442,0.27698499800000004,0.342846689,0.332601537,0.463593121,0.492864984
1429,8.7,40411.0,25197.0,12.7,6.549815498,11.54855643,2156.0,5966.19,0.982933579,0.001845018,0.002306273,0.0,0.006457565,0.659132841,0,Keweenaw County,MI,92.4,171,0.399907749,0.19833948299999998,0.27583025699999997,0.470479705,0.512453875
18730,7.1,36973.0,19636.0,24.5,13.20033859,18.89201878,44720.0,552.22,0.602378892,0.367685241,0.005614362,0.000532588,0.006945831,0.415640326,0,Thomas County,GA,81.10000000000001,158,0.248762843,0.32099505100000003,0.37412067600000004,0.311408473,0.290970419
63615,5.7,41770.0,20892.0,16.7,6.078495526,9.214722098,141752.0,789.35,0.895398427,0.06420213,0.010448252,0.000847345,0.0081093,0.445486313,0,Randolph County,NC,79.8,108,0.24236164100000002,0.310219259,0.38574499800000006,0.452615214,0.442783213
26086,6.0,36241.0,18416.0,24.0,7.996071007,13.27228534,71109.0,778.69,0.924167018,0.021734852,0.021045972,0.007184029,0.010839308,0.36673696,0,DeKalb County,AL,72.4,74,0.230732462,0.328722058,0.382806129,0.468634894,0.455532124
323931,5.1,59858.0,26060.0,13.4,6.024993327,8.179095664,805321.0,436.78,0.570341463,0.276451933,0.008200281,0.001102896,0.012604052,0.361601566,1,Gwinnett County,GA,87.3,143,0.162769876,0.364558625,0.433254114,0.284089603,0.28625186
26120,4.5,55472.0,29659.0,12.4,4.372601465,5.414693044,51182.0,436.83,0.960359418,0.009093698,0.009562817,0.000884109,0.006513541,0.471284485,0,Hood County,TX,88.4,149,0.31847788800000004,0.275102395,0.328762428,0.490337946,0.470021471
